ID(Identifiant);Full Name;gender;Age;EMAIL;Address;ZIPCODE;TELEPHONE;S1;S2;S3;S4
b5725bf9f4e0f822c58880c0d4be418f;b1f2fa45854f5c441e3a5564664446cb;female;19;a2f491369d0552d366c53ad2a74bd011277c6e0ec5bb84e4e69d522e9a84bd1f;86dc2e7495b6da40a1a4eff1b21ca032719ea6f14f6948b0dae2ca8da0647e33d9390753586ed30d1d14aa0d6fccbfc1c982c42d4711b3d35a13565e79f53128;35891;fb048440654ebb4c4787d38a8d136f7b;11;9;12;7
ab7523e5b84f06c536968020f220c24b;acaa19d84edd512e605aab30520d6619;female;21;58531cca2c28b920a5862201322e17578641b6ce8946fca96751f647b169ca94;27001ea0703d237f5d55a690112470993f662ee8edbcf4d6c63218cf9336f15b6a2a9de835e9586958275721ca2ec697;95355;4cb81f607e84c44d0591374f1c464334;12;11;20;7
8a71d77105dcd052aed5f672b0246b01;6a71670fa2838354a2758ed77e21833e;female;20;3f6c85437241c70bf60082157f9343fba3d313ee793a8310ad5913bf1d41c5a1;9b9eddef7c9b0111f14d55c142034da5af8cecfc22d346379a8d227c4310a72dd47ca2ca743d0736b72fa193433f7a8d;1580;c36ed4bb097590e5b3e6194d0fcc8ab7;7;19;13;19
d03a8ba040a14858b43cb9e43ce9bbd2;1b3abe7f4244eac62c22c109b652cb5f;male;25;33568e16778aff64b4bd81c4d3250922d0ff8f9bed6750de684b3bdb85fa4baf;36d4ca690b4c0001d7966aaeffafd57af7a252a4323482dfc6c81df3d67fae808257b8fdf55a7479cdf753eebc3663aa;32771;d96c3bcd04b05a3a5024602e3e5c5f01;18;10;13;20
d826dbc1c6ad07ac78777fffc4e07ec0;4ff49cfe88c04550b567786ecc39297e;female;24;12e79a6bf77e4de073895e425ddefea08ceee8e1597e7f63456c7d0c3c665183;aaaf830c22fea0c88a2b8ad805fcabd9a549f8c2204b2ff6aa50021a32562c2510bcc7374427790225b4399a260b008b;21599;c9cc0b0d0b83fa834c87971dd372d0ab;12;7;17;17
c0dd6a2f5117f6a1046fbfe237b8d60f;cb80ad62663cdf30dc0d3ee68cbda5c2;female;23;a8e456510478ca7062a1b3e8736f8a50581aed56d0fec5b9e63554d1c078ce9f;9227316bf6520fe4af18410d0439126030207ba07f55a2c9fafc5d14d9c8205e8ab6a9337b18e136ff6f6a2c8976cc77;18288;73657207059fc95713ed7431182c16e8;17;19;9;17
7d72f32199c35e2c3f838ec1002e0909;15a3bf6901d4ae55f8aef75551d433b9;female;23;61c7938b5271b7c25af7285f2e77824c21e59a68b523e60ee1555c2bc98a8a80;6e90737f36d7b4edb21701fa6ea3be6e3e0af96af0f26a5b5059570ba0954663883f5871c061e842104f4abb89f743ed;88585;e222fefa4b0e6ab94fc5dd0e6a941a56;10;17;15;12
0f7dceb723a6816f3387bc217bca85c0;ca600b1ba02f33ab77aa7e19345744ef;female;28;ff36c1da5fe6378df2b5fc5462efb6f72a67fcb315cf5e7452b0327dcf9c4b1d;3d1c0ca682fa1f77e7e0afcd498124c1a3a9970c9f88bd4350588358316a04a37d79b4bf6822ec32ce7346e07e2658c4;57115;f1286d1023a8745cea22b638c22fd0cb;16;13;9;14
58c71e6edea1a8e9d7fddfbb38fe8df3;bdbeda16712f4822f84a4e460cddeb7ffa53fb5ad2764de670063e944b85c02a;female;21;38dca0493c8b5ddc5c32d06b5a7375202a357d75a73839f6ec6543eb00fb93a5;e2d16b03da7574912228c3b5b560ad74b65628233ea428022df6c38fce33a250a1ff5055d419680f7abbd44e1f2bed89;21704;b06df9da6ac184ef6535d96ff32558cc;7;16;14;8
cffb527abab03a9ed8cc004515dbb96c;9dff834c7b8dac7468924696f7a675c3167d86d9246eb57dbe62fc99781858ba;male;23;c08357fc53cde804a84e9ca8c2f509841a3d639eaef2050bc53bf7a827163f3b;030947b5dcfbf91ad46b3ffaa4e225de7fc37133331ae1c394c9b0b8db42fae7390fb7623f2d270e65dca1567f2f57f2;43525;27b176229b6462f268ee7733d570b174;20;19;12;12
35ec457a578926a81769d6c7af21c1e4;b1679fe186363d9c9b78f4754a51b67e;male;19;ae62ae4001d824f1c0809bc01ba66d363cce5a787e02d409bd2cf37b5c92a6a6;45cdca59ce5cdfcf1fbc4f1fbadd8a780757f8d8f131c799489e94d1655f8b5e;29862;f2edf959926cc0a97de17d629dc5aae7;16;12;16;17
ea7e07dccd79bd5944ffe3bdaffcf041;171ed65a30d6b86e42a1dad51ae8cab1;male;21;fea7bb0925adcbdeaeccdd5ab08e2bdb7935f175825e111c3eee13b25435e603;7986c581d3cdf5a37fb17df0bffde62c35e811638c3b5592ab0de8e13988b78e7e17a2064255d410570a91a80c2bd6d0;78669;7a7d9bb08a7bc67087c4321357bba601;18;12;18;20
b9c56699c2ff1bb962ae5bcd20502040;b74e3aff2240de55106252d8a0274a30;male;26;684fa86b3a017fa86ab471f55ab4a71785efe959b47bdd36bf6eb54f1599629f;b73945b9b226fb77992596d0cc65bcf4a2f98c1a58e62e7fdb0cce6d9e4929d2cbd4af2f51685815aba0674f8bfd65b5;9421;fc5f319720674987b0354aa91d41aef1;16;12;12;19
4ed13a045005d6102428c8580268c4a5;8ad3486993b546e7660db2855fd9d576;female;27;921931908bddc69112079baaa272210d9405899909bf68f0e9884fd5ea939e6d;1b0a241c91d460dbf3a3ecc2f7add689ad47ca8baa30c833abe56b1e184e822292c033c50eccfed313aef9bb7b917301;84226;c6b5ea18eee542888bd0cf92c05c6cdc;9;16;20;16
5c10e8f0654f3b80ead148c62606230f;bd7695d901f179cd970fa22df05b05f9;female;25;e26be23f31f0d84d661bd950c188f1a9f22435c48e8a1a88deb14c72f2584d41;896b0aaf73ea522866a3f46ca478b6a38f99c65476da8fdef2315ba2d4fb5f37740f92c89cc2b44ad9368d34ec88101e;2944;d4cff6b3c63ac0f70c8f66b978f009af;19;18;12;20
b378f6cd421c9d97d171cc949e5ec635;cf02e7e21c13beb6f99e2fba1a425341;female;26;efea7f2c29f231d189d83930ae815f2acdfd550d727271f4f656797705a2b8ea;7423c8e061843ec150ca14853ee94a6b2b0244df4844976b08fd8b52cfc6d7856e3f778384fc2669e020477cd6f8e14b;20303;9a3c834767cd86c362aeb43438a5eecf;15;10;19;14
53538e6d4ecae5e90e86f6bd87686583;431c9fd3b711354f02d852dee512b589;female;22;b7ba1ece9a180aca55416f78265e933b94b164afeaa58bf143a6a80e266e3b7c;eea727ac322199031b4a5626d0f07d778443dd6e941c35fa7f1496dd5cab829937c05fcf69fc56aa684d9b90951ae997eb1ea8cc40371102aa352d34c1e82310;50511;de311b542d9c181b4aec2858ffd34015;14;8;14;7
1840de38b5c312e5ce6250eb53852a4c;39c91ea12f379b24be83c2e68b5c698e;female;22;556f92f246c73dbb8a7b3905cdb32d432bb4bb600a18cf7afd7baadfd846df01;d8c137d9182c48eeb01f2244dbdcca34b72dd23b6460c101b14f5cd19a9bf1e6311cd6f5b7ba97cf4d119b167e53b5f43c66ed2786ae47b85fc1d7957facbb6a;14930;8247ebb38f8bf5d162cf1dd6ac78d9a6;14;17;20;14
dd32fd3eef575d2c7d98a0f183f136a5;eae09066187d89f98f576502812d6ca1;male;19;192cc2f3238dad800a03513bff8d1d4fdb6c903d27637a433da1543cdee6cec1;b8e4cf8504331c8737b2d8cf1d83e232fa0700e4077cb60ed9566951cd04796c1c26fdc5742223e760ebdc86f28376b6;32019;77d9ce3b4e844f96fef2100a3eeee39a;16;12;14;18
55278047186ffacf38de2bec48de8773;d11b3d1174ee37b1c5b5b304781b844f;male;26;86997879c8cec1088c37eeaf2cf0ee19379b3eba63474b9897a5e76dcb299e53;3319ac447f59430678d8655b65f23559d5568f6e8a41f0615e67e3236a4a9f224dd36217664baa973427040a9503de4e;53432;ae4f4cca9f1bb4c99665b9cb041024b6;15;12;20;9
f455d1caf19293ae08195b764675250d;1ec7cc46c9604f93916fe14bae56b0a8;female;26;95b3f49440dc5e4a73d47bc888534c05dae30e17d7e0212d94935372758be249;625845e805949c6fcdb3a8e3eae14d4f730b7cfd637be329e0f964419a809ad5d69250c0f270c39125776dc8e09a911a;69510;d28d87b8dd19e2d3b8a764fa2c5ecbd7;7;8;18;16
4c6c7f568780dd553acf2b0cfcbf1d8b;1098c802418722317822902904fc2c0e;female;19;27e8144a0e822f339b24d699f8e73dca529e0936797b3821382c569c49e5aa3b;7cdc30f4cf41e635fd2fef0c77ddc14ed70459b4681b364b82395e08219bcc518c7a482de03d8b542b33957f1e7848a6;28305;4c183465bc3454bd31eccab998fe5e3f;13;17;9;14
9aee47ba0a3892cd8a554fe09efa0444;ea2022e3ccfdf791b3aea8a9df3c548d;male;19;09f26bc53fa385618a105aa9e9e1d1e582d2ceaba5de0fc1981ee06121321699;a6c4af238ffe7322f963d19541cd1cae548f462992dd4e1726a145017844ff0afef274d8571415b0d5771bae7be318a2;25218;b7816ccfec76ad15a5868c1095ac7687;13;7;10;9
3e7b688789c94e6f9ea4b3ac6a64a30b;4b4e18e45eadc5752158fc9d5256ecdc;female;26;da72fcffad7fbc8bbb8b4ac6d81d9dce6d683a445a8e1fe7c72387e50bbe7140;90ce048dd7e6bab67e6f769bd69f299529793385a27f9208c1e4894cb5e42c775ee2a1cdd846e03b736aa690bca15749;13021;0a43c7597a9f155915ab405fcdf89700;9;7;15;9
37c677c95d0d71eb02f36d3ebb048fb4;914e58d6a3ef3fee54839fe790b3d9cf;male;22;bd1cbaec12a3e89224b3b4e9f9cb3b3cd8cb399ce0ecb1e21df288e023540497;883320f1e4c644236657d0a5c295823b32e1fdf4be883957e768519d4497ff7ea47380d6e6097bb93c63d619bb8c1cc94134ffe31ad241c15912e6ee1b1f1564;60427;0a4ed79c9dbf6fcf6b69a27b9c3dcc4c;9;19;7;10
cc564084cc5661ee071bd2fb905d89e8;ae63924794151f2f296213fe101596689c60b1085943f2962704200ae886b07e;male;26;a86cdff97b497ae2db7f3ba8a43d270eafd37fab937a3cc7e309fa303872207e;5a5a26e7002d59e14dda467c3bc6df264d536c36eeee5b5c6268a7f38b5a3a333dbf42b41bf23e9a8412a5d3811c3621;22974;7128b9cb81a1c004a95cceaa9d7a737f;12;16;8;14
9c06e328cf942da1c227c685239d916c;5028aabc2954d26171c6d0fd2b12f511;male;27;0e835aee6e383736c6fe61d8f70b9ae295ae071d7c2baf81bb761c307f02bcb9;509d246095156f9dae423ac1bb55ca197f06d483258f97b57793b9b4ebd0204b8ab83215a38f88dd7bf893bc14139dab;68449;f325b2429476dbe52d329a4fec526805;9;17;16;10
3902c8e80c35b2c8cfbce15e7d913f4b;bdade6729f3240cbb8fde8c9bdd1ffcb;male;27;d217eeb5809492555ea5a0198b37ddc79a7c9b287c3ba39441754d335d2bceaa;9ceb4c47587a238547836fe12eb1cd4bc61ccd98b43a00ad98355ce2dadf62ce928511d44c8e4a648ecd09bb04814b44ccf97d0e7b4d6ec0f7702f7108ad7dc7;52335;9b3ab11c16e480105e367b9b23190dd4;8;11;7;17
035c8d8ca3ed2c47ca5e3021deb484c8;6ce52b21260165ec665f28c0deb65eed;female;19;93fd5154a3d622f2693f107ef70abe8d0fa9ebc76c448da5c8b4cecd4116435f;e94018c90be30eb1af73fe9faa97cef56472699ae3b9c90b6191ce1bed676f5a7b801bc15927d7514d12f33506d0ab53;10695;65c62eb3cfe159ec47ed40ce3e5d4e72;20;7;8;13
dbbd40b2a67c55a1e2850dfa52047ae9;c41d3199e116de87e4fff51fca3624bb;male;27;17b708a733bff474139a0c55a7b013db4f9c23f6c6de3e596ecef1c8b5c52f42;111b6bd95cdf27715f9b6772b440712a78990b11d59b5f21df40bc4129ef74e26a69ce0768b8038854785e908c7d284f;35439;03d6f05b886cf9a69be419d7896eb67d;16;12;15;12
682b399bed2d78472df943e213246259;77e7ad381767a38debc0bb30f83afa7f;male;19;02d383c12b495809b6e2f639e1ba652fb4b311a841770b54afd8de046ab74bac;00fa3fd5f229640285fb7a7da0f92e3ba69806c731f1296e4900bc9e53eaad99d2f05a92f40784aca27f8b332d565b69;1862;9affdf7c69c845d2e3ab0802fdb74bcc;10;19;14;8
830daa709749bfa8235fea843a9385b9;6a3a2564297811d14de3c121ce621155;male;25;b10ce3d3a7f2b04c619419451e73d1d9ce8cb987c86c87e62e5134af16b39917;517248976ba6dac71c1cddab05abbaf998f7f4d0a53e4c4848f5b8f16786dc1abf8a1cfd79ad0f2fdbdd70c705bf0a03;63984;63d3dd2ed390cbdc35750bf0cb6fa8e1;19;10;9;10
32795299dd506f19f2b6f532e41b07e7;74378723728a72a30bd3f5d858497637;male;26;11eaaeb477575d9d307040f14817c3b38dd8e40a792a6f1776209f9755ce9d36;217cca1e2022ab351c39e6d0dcb59411363c0a6a522b9ebbc735be79d0a207a31a61896b7c7fe80db6b311e25a1dd1116bde5e51aa1c81837612af7600368496;95114;76aca5db45cf99cf0461cfc7c573690f;9;9;16;16
1e80499ae35a8c7b94751264a02e08bf;bef4cea469fa67682069966c25f178b9;female;25;2203f3b9bbd95b10ce8f77824f930a151b9662ad7c5b67c36d2bf0e5c9304741;646e941a1d4be429b75b34974d3681dc1b068e06c0118e0baf740ce4a17ab8d4a9df3d1487e7ba3d550301ff82e6348e4a88759dabf3e3922c42256e4ec5ea3f;78796;38e0d2230f2fc4f8730180ec5774f9ee;17;19;9;20
10f72a10ee1021829bb1d298447a1ac2;d2c7eae6b9398dc461de3cbe870bf259;male;24;0d291a9feb68275655d558f22946ee3a741c7d66fb98d44ed2b2a3f56bbe80e6;10e534e867ba50a2cb33fd4e83fe204b27c77d2ddaf56e336c2118c98e8d414b434093bd33342659f8f68ae81f76aafaf5082cf8ec3a4358d3adfd343c4dfa48;79338;cc008ccd8147909bbe2f7ff3fa8d0626;19;14;13;20
b2cb2490cb5dada4a00c9d15be6ddc1c;33cb10485fc21b13113c8820058027ec;male;27;18defb4e98fa752a53d0f2624c7b3514c57aca3f3240f2f0db9c996291f2e107;6d8c11c61fe8b63f4475c5eaf622f987678eff18eeb7ffd7653bb0797d834fbf0389855fba21ace326c17bdbb27ebf1f;16644;83238c0896cf043d7c2306ff9111a824;19;12;12;17
9235298527e0d41770bc35005b8cd907;2609b90809c1457be24fdb8d2d15a430;male;19;298b49b2c638a9774f21dd0405e29305655de23b94b287dc784f6bc98006f40b;4eaa1a3868559920e0aa32394e18cbb7b48820560797440a5ee6ba906039fc6b354cfbad7d5966787ca93f5ef054b1aef7e02fc070f09289cc832b9ef936b448;95406;1ce49e57b77745941092803badb72a0f;17;11;19;20
e9833b316bd468be43939c91032efe95;ada89df56e848447d12d8a62d2be17fc;male;25;1b05b23137af2280d3010c0e5137b1e109439d8893dea5abc1c9ebc48f70d0b7;088845bbd1a791d577fe293d70dfc32844a5ef84f13b5767eaa5bde8e88831eaaefd728f46b9916988d48b6847049be5;18830;f9982da42585a65f6ed441432dc7e0bc;10;11;11;9
14e5c5d68a83ad71f439b42b140de7b3;27e33e857abedfbbf3bf524ae7fcc41e;male;25;30f4ca0b3247c7534e4e8a2bf36e8f62a81eb133f5dcc2a2a1db2c79a8e868a7;573a43ba9a28967937e1ccd15363c2114b86f7f2921f204ec4438e11d2c951f54fc7111726f99a6195046c28d724dfef;15212;f93c2e0b3874557c86d6d89035646483;18;7;14;12
277060697122b9a48aea567129c356b4;35f522a8d16559e2aae6fc7180ce4e20;male;23;248d238cd70df01e13ebea098a0f91789bb66b4b94f160803d02cfeee058ff5b;6a12c0ff4d89de1ee5ce8316be11b5e14e4a5f26af4356dd6fdd6e280ec062f991c2653ac3460f8c97a8b298385a1cc70b128183e0db975421373775ddd7772e;90365;93066fc12f329c1ef865cd06c62f5c80;11;10;12;12
b91950de5643bcd79febb10f1c6922d7;23a9760b439a84f643f5bd40fade5c69;male;28;96fa6cff04382e180b2b8713adbf96b9e8a55811c481ec247563434588e6373d;d44091c3d6e89f9eeb8cea38d1398fab32d24663a565323558b9cb8f7cf11910f3e1354c8e6b4ec6c848d2c5f28887b9;48988;23bf927a7a2aef4a7bed936ae6162335;20;13;14;14
76ac781166fc8415a65c08c5c3b41480;d172cbd0204a40c2d409e631bfd5411e;female;25;9af4e294d718416d9f2a52117381b63dcaf82f2430ebb3368135987f232c757c;9bf87da6af0a1be96ce3eee0b6d7eb83c31b121278c9ec0a82c5efc2cdaa63ffa0e5cbf6a6dd6787de9e4396fa6f3e42;81264;083e9aa0911d3b97a653e6e91c2890e9;11;14;13;7
47b6c97b07c38d9e3b5b3c3d34e90236;1d88d55a3f0d3aa0a8ce8bde36e9af87;female;26;db2270001cc0585d426e1e1367ae3e3c83067aec40bb238eb171d615663960d8;6c7bb5cc90bd561ba26d1364628a21beafc56458b0533ba0cc56a6b550fa8db50ed354e155eefdf87da44bd03cf300b9;98243;103e19e6998540895243ce17f955552a;13;11;12;20
f85640f59820d41e82a1bfb031ff9a61;e667f1bc7cdd6e922f089dc3acf5cc1c860f05fd0700ca00c97634728d2c1522;male;25;13cb828c51d71f31e66871255a449c8b98d6320df91bf9ed5ee7d3b97ceaeb31;4d303db5e4f1704942f52501b3099b9ca19db6a4b292b5dabbb9bcd6a5d860ad1ebc016a5440daac860eaf29d1397d5c;40629;53e323ef701dc15f04372026cde7ac72;9;18;13;9
82248e503b3b5b54ed7c74204e3aa4b2;d670238f4dbc99e15d15f6ac232b84f1;female;28;c69834003c0e900ac31336075f7cb50a7a7de810f3bce9fcb108cd61d471c06d;f22de354c0dbb69b6fbded8e1aed78824dc3b201646913607533acb9f2ed6eca;13435;ea498d8b70e14ae7742dcfbf77ff55ed;9;12;13;8
0b82c5ac5b237ea12bc6165fbb82b805;9017d6e8ca65527f997853d0cb21f407;female;22;a1322c5006a33e7afaa581cafa19fc4944b7f1c42a0fd0f074a8ee26ad33e0e3;a8def1c5f37d88db7121c7f9d523026f9fa27672062b35c9f3070d54521d4687c2901ad46b82011f143c4836b0f19751;92845;b4f1c33e39931194c267d4074aca8a1e;15;11;10;13
f494ff5ef2a8d4920f61cec1080ebf7a;e2cddf7ecb28e6710b626f941ad39854fd7759185cecbe979db76d9cb61c567e;female;20;70a25335e9886777f3aeb7b19f493cddb6962eca2e9a869abd1658ba1003bfb6;4f4bfd435f8d5aea44480cde1627948246bfb858fd115d4682a32f6b0f8138dd07f67069ef08b28cc568859aaccaca47;65125;83c7f8c330e7cd743f03d2ba7022c0ae;10;13;7;13
2834c2b4dcd4ea8ae437fedf9a37f537;2f6f2e8a93b10bc6ed4847293052f1e2;male;20;b003ce0607e02c0b313bee771b6e732707d3f043f5a3702d1df750ed835e47b9;144a3cc5e2f94f3c48cd44ddbf99ac7eae8c0787e5ed666189c5e3121689d613dc8876d816e208426e6e425c81bef520;86952;62d3b039d8191407ec20c34946de8ea3;12;9;10;8
fe540011e83592687259e24662d47e71;1c1d44964d75632392de975bac669e44;female;24;422fb883b43edd4540c7f70e49a57149760cf1437695efc7534bc39d341b4e62;84c453a58e281b6bc5d452f42e5b76a2a844bfb121440a74d3195977493e200a1f1a9ec95269a8156911d9dfd561ddbc;86387;7663a7d03242efc2c57983336c2265bd;9;11;8;11
194a4f1938c4293c7b351aea69519a1f;420874e13edc959b094abb9f2133ce67;male;27;9bbf3bb30dd41db40a975000e4a0e4709879e84c037755fdbbbf2ed0f851afff;345fc18d10eb0a01132ccb8d4dd50ffb5a8c61fd1e94fc999c120b5c952d63f67ac3423eba6a0c6a85dcedf44a659eb912cec8482360643a5b418c037795cc15;29494;ce97fa99eb44ad778508a9eaa74a6bb4;11;17;7;15
6ab564bfa7580fd04778a01ac2112cb5;06cbf5fffb21419b21496c3e1e096be5;male;21;8e083006b2d2f949397829ef34ff93ab721e930d8b7a78ea63088d2d187daa1d;d99255afd48228dbbe23efc96e230ab82def97aaeca6cf0b689c5e963b70182af9fab94a76305daa097cddee78bc4674;41662;699d96e6c4b022bee6a6a6a40089b59d;17;14;13;15
2249f97e2675836be32ed4c812127887;9443cc6eb778e8df977ab8f569e02b65;female;25;6e938ee17c170d4a6b1b79cbe521cb66aff17851cf9e76452eecec852cdcf003;2e4d62bf252f625f5d001d0abfa6ead89fd4d4110038cf1fc4b1b7038e3e5928f68887134c4e1d08b85cac4b1becf87f;17105;360f46d765cc3774197b553957bf781d;13;11;12;11
17a46b82a2666f2cacab74b85f48990d;77670b59cbe2c9b7d51bd82a6a945b01;female;19;d8261c6175dc5542f593f022fcedc550dcf5e18adc67d2f80d53313db0d17384;323f5e187c2b146fdaec833486366ed94833f29c27f0edb3cf574322828e553ef848b77b1e790f6dec5d13b76c2d9caf;92046;2bf5115c61af195ea01a143fcc9e5724;12;9;16;9
e807c1f8376364ef45e12c5b44100f1d;01cd446f6230f260967695f0f8378992;female;21;13df21e22e78acb8a7b11fd05865062ae1af2ac575ba1719b2e27b6c4305771d;9ddc29b4db33943a3d7394ba2c03990c9cf952a7a2ed27870ff3e5962cc100bb6b8e6ec92742accfcb971b9d218dca47;35688;b6beeecf8986d6294954ea380f1266c3;16;15;19;16
91d5a6e832861e6bf97c50c585fa00fa;2677549e089a501bd61889bfc78f4782;female;20;fea7f6a473c36f122b1e72b88688fccebb6e1f8c0d52aa9a68d8d0fc1042adf6;c21159162189490252cd821d331ad712b5c55068ed6a7f80ecebd0ca8d7075273484cd87baa95c18de6a9dd5350bd124;86245;44ab6a2a4ca98a993758b6eb7e432d52;14;13;12;17
34311135f34c6e9b0e86611451ce94c3;1e281720ec46aff9a3a4c586a680bb2a;male;21;ecb247db75eafebd2783a0f2b2f8ae76ba60d433549ad1a6e2e33242a04f20f1;d56118b9633db9bf683d2a564fbee6ce1b5ff29dbe93a7139dca8b295b4eaaaa2b8702aad7d47c066d4d9b156c3dd2e3;46322;253713d7046be8f9a7afbabba503ffb8;15;19;14;11
53c381529512e4aa8ba7099459cf7b2a;6a3c742445672aa3cae6d972d430bfdc;female;22;b40e61bfbdf370c45403dcb2c4c9ca19add3f65c0030b4d21274e13a106cd146;37b9ae001702ce3122366383353b1c025a36adf757cf3bb26ea0e4c6da3ddfeef871ba6826f80a3e6826b95ee687a33f;23704;12e1f68f0d0d218aea595ae82048a31c;14;12;12;16
ace0a1fc09147e986a0196b21a93faa0;fb903f0f399a22144f08e22a4e1c184d;female;28;dd5f2c3c93fbe8c1871b2815bb288f27372f61562b93223735a58dd6a5d5ccf9;7593284a8cb43e98a5c91c1e5be33b987c05d87f42cbcad8104a89ed18ff51013c1aec2191abfce863d53370a73ff757;42954;1853693a0c9e2d33c7435c8e609f336e;7;8;18;13
30e27835aa5f8f9364aa0414271cdd8f;1bc4bf3d81357da6b1cd9b6a8b449c70;male;22;a54f5d2d23335b759db8eaedccb44ebbac4c31cfa9743e6993b58cabc7f85518;5066283d5cb11b0b3d77407be5b6e508c88e2219f27bb6fee1f921c331124c7a50a907615bf2744400592b377fb73094;40662;5135e7eedca859c2abc7bbce63c65235;19;12;13;19
d60575e1b2219c4bc8f05fca8fc83b37;29626d1d7bd3d3360ebd234d333b13fe;male;21;e050a9eec1d08154dda02727087959325585d1f0557b5cdf568dc49c58806ccb;94e16954d7ea18b6b6c546a154447d9c9ef55a082758a35ae54791d51f4f4de5ee63d04974a80d03481ae70c7499c01c;55174;a1ed1264538fd05fae1fcce9109ccd39;17;18;10;12
b7b037f5d92f1426b85ac0c055bf841d;786f6183b5de9c6ca6d422510844b9b6;male;23;c27e3045af2b01fe5548c793082f25ff5886f4842c674e5e467c9fd6c3c3a4cf;88d4eec654e5f462754b8d6cb1fe164b3d0e42271f714f9d28d468aea215ea3c8d2163f2fbd03a1fc23cadc60640cbf3;9988;200e8daba45929739cd8ae5ea9e0f7c2;14;13;15;13
15763e5f79ff85604ec69213a1014c9d;220285d15521a55daf060c4e21f89d21;male;27;5e932298510899cac65de9ecc9f4875119cfe5cdeb72f6189943f20b15931161;a9cd7cc87e65c09b9f17daeab1706a68881fa1e714224e46658e704bb24bcde1ae977592f1ac923945d907a78b0e025c;49160;c25e4a4b5101746d4653c7d70d8c5fbc;10;7;10;14
7366de9ebd151f376f45a2a3914193b2;2d6449a175097b58c31985b2e9482a8b;female;20;972951e4e90e66d2bc8fb5ab816542aed0c7f5800713b4e55503365145c3e761;8c5693a0430dc2e386abf30137381fd34f7dceb2fe2d67b5184189644a4139b235a3f579b7dee8ad006894654a05a30a3f5f12c9d7e301749d65735e0d295630;95150;c51e0eac22282daf67aec04f826085e8;7;12;19;20
e741399568509991ef20589df9109f6e;8e6c0122b864cf27d627dd5e22b6d8d6;male;28;70baff5ba2a05130d5967e4d615fdfdb2368e7d049f2f068c63b143a720abb58;3270c592e64663bb19b386f31f9c49939a2921b75cc0bc524e2956870ecdf1e9bb0b88c612d30edbf47be3f294e8379e;81215;786b8e15528a6b42dacc321cb88e4010;19;10;7;11
24842b2171c3880560e499fb344d311c;d4665405a02248c617e2aa2eb9006a66;male;21;99df221434f5a23eea6bcf909da1797852d0c0c449a144faf06b306eeb9ee55c;fd783b262fa72a424ca7962b0402630803a1a04edf5bf63178c138665e52a42c4c8bc03fd9fe0e74d75b273c1ab1d344;25538;7aa8999f59273bde52a303b9af6552f8;12;16;18;8
77e41d1ae299b8df1b5192b05e6824ef;7526d0b50bb55e92c8cb342be1939150d8f214983554ce046129f244d1e9c007;male;22;2cdccd98051145a62853826a5c6ac20d2e9ac45cfadcde000bd082d5da693cd2;fe138992f0fb8cb7a0d3d36df9e2d8a034fe1317f508632c7cff5387cbe85f4ef2f38d542b936e5c2b897103792a79a6;89336;491314f527c2ed97e14b467942ef74aa;14;16;20;11
1f1be96a403fa492f12a9708ac9441a2;14856e196b75a95b01bfc69f0812bb14;female;19;de804d9b13837fea78f13e8d350d0605539d535fad8bee1cea81177d05112bd7;69504620a6795bee9c01a1eb6d7a994330dcde2b7256d9332b4e59f3720a6ed42b9196d60d9fe68e953d0a50e0a84671;18637;c6f2f210c3dbdb830b51827daa02024e;12;16;19;10
4ddc5ef3001ea6b1757f4a7b53b3b4f4;1917c4eb8e7fca0de48d222584790444;male;25;d38eb6b0f9484323251fbea64a6ca3838672ca4128f3a8042fc15e35c13f79f0;a19a8736df0c90048cfe228eac5eac625a41e8c335037e1811867a7b942d48296e3c5049f87227f76152e480cb0b6ce5bf186ed6921cd7118da860b6861ba81a;63774;a6b41866598e0d3eea3db40da89890bf;15;18;9;10
4e29491f2884cc8eff6dea1c5dbc5a6e;46d5a6bdb4abccd6ce8a13dcd30140a0;male;22;fb888f6017113dc825d4779d0c2e0312acd08ace2466b7b7b1061df5502b1bdc;2e5783951c28248edf8762bcb531fea288afdc37244ccef002e1ecf282899f3a3edeba1af2793c440bb7b1a962cbc6a5;75568;0ec2481b96ed17580f1dcca585824e61;7;7;17;17
ea09251b5af40d1395fc1e0ed57e2c90;6a761e0ecb35434845e8bb7272da88db;female;21;89beedb17344cfd05e91109311120b0d86dbc648e78fa525d950f4baaf0a5cdc;393ac9e3d40175c47ec042eb496e4c3c9c9d8d397f7abe43892e9e4b104c0baabe7689753ac97aa339c657795c058960;54652;3bf36b4a7d15c670fc1c0ff7eb1025e7;11;13;7;15
961cad86367c3bdc24270fcaa9e0391e;45baedc975c9bf6b3fb51b0a6edb480e1d8bdbdbdda0de74073de3d8bfeccaef;female;19;e53ebe7040b479f6fabf2973ad1cfeccf656f240f408bf1dbde133049d8ac721;c791ad67fca989a5fd592c072f50f4860ec956b96fbd9829a1d12a9e65fa2e8b9125fb19903b149673659acaffc62abebb9baacdc1a630a2f2d90fbb714e1d11;51886;b21bd7ea6b4fd04c296436c3b960bf08;12;13;18;8
